Data Zone,Local Authority Code,local authority name,Income domain 2012 rank,Income domain 2012 rate (%)
S01004014,280,Inverclyde,5116,5
S01004015,280,Inverclyde,5651,4
S01004016,280,Inverclyde,5352,5
S01004017,280,Inverclyde,4391,7
S01004018,280,Inverclyde,5395,4
S01004019,280,Inverclyde,6181,2
S01004020,280,Inverclyde,3443,11
S01004021,280,Inverclyde,6443,1
S01004022,280,Inverclyde,4291,8
S01004023,280,Inverclyde,3989,9
S01004024,280,Inverclyde,3493,10
S01004025,280,Inverclyde,1033,24
S01004026,280,Inverclyde,1648,19
S01004027,280,Inverclyde,1373,21
S01004028,280,Inverclyde,821,26
S01004029,280,Inverclyde,1305,22
S01004030,280,Inverclyde,717,27
S01004031,280,Inverclyde,792,27
S01004032,280,Inverclyde,546,30
S01004033,280,Inverclyde,656,28
S01004034,280,Inverclyde,3092,12
S01004035,280,Inverclyde,1396,21
S01004036,280,Inverclyde,536,30
S01004037,280,Inverclyde,3411,11
S01004038,280,Inverclyde,1049,24
S01004039,280,Inverclyde,420,31
S01004040,280,Inverclyde,3260,11
S01004041,280,Inverclyde,846,26
S01004042,280,Inverclyde,274,34
S01004043,280,Inverclyde,4725,6
S01004044,280,Inverclyde,237,35
S01004045,280,Inverclyde,634,28
S01004046,280,Inverclyde,425,31
S01004047,280,Inverclyde,528,30
S01004048,280,Inverclyde,1296,22
S01004049,280,Inverclyde,2725,14
S01004050,280,Inverclyde,91,40
S01004051,280,Inverclyde,107,39
S01004052,280,Inverclyde,729,27
S01004053,280,Inverclyde,1111,24
S01004054,280,Inverclyde,2891,13
S01004055,280,Inverclyde,3409,11
S01004056,280,Inverclyde,2164,16
S01004057,280,Inverclyde,1073,24
S01004058,280,Inverclyde,755,27
S01004059,280,Inverclyde,784,27
S01004060,280,Inverclyde,235,35
S01004061,280,Inverclyde,257,34
S01004062,280,Inverclyde,3380,11
S01004063,280,Inverclyde,1015,24
S01004064,280,Inverclyde,2312,16
S01004065,280,Inverclyde,260,34
S01004066,280,Inverclyde,1183,23
S01004067,280,Inverclyde,3333,11
S01004068,280,Inverclyde,345,32
S01004069,280,Inverclyde,1090,24
S01004070,280,Inverclyde,1030,24
S01004071,280,Inverclyde,921,25
S01004072,280,Inverclyde,2678,14
S01004073,280,Inverclyde,229,35
S01004074,280,Inverclyde,355,32
S01004075,280,Inverclyde,212,36
S01004076,280,Inverclyde,1916,18
S01004077,280,Inverclyde,2740,14
S01004078,280,Inverclyde,1328,22
S01004079,280,Inverclyde,888,26
S01004080,280,Inverclyde,218,35
S01004081,280,Inverclyde,4568,7
S01004082,280,Inverclyde,6341,2
S01004083,280,Inverclyde,153,37
S01004084,280,Inverclyde,582,29
S01004085,280,Inverclyde,659,28
S01004086,280,Inverclyde,183,36
S01004087,280,Inverclyde,414,31
S01004088,280,Inverclyde,514,30
S01004089,280,Inverclyde,967,25
S01004090,280,Inverclyde,168,37
S01004091,280,Inverclyde,2327,16
S01004092,280,Inverclyde,1173,23
S01004093,280,Inverclyde,453,31
S01004094,280,Inverclyde,793,27
S01004095,280,Inverclyde,3574,10
S01004096,280,Inverclyde,6435,1
S01004097,280,Inverclyde,892,26
S01004098,280,Inverclyde,4619,7
S01004099,280,Inverclyde,5876,3
S01004100,280,Inverclyde,1999,17
S01004101,280,Inverclyde,2239,16
S01004102,280,Inverclyde,4202,8
S01004103,280,Inverclyde,3372,11
S01004104,280,Inverclyde,6178,2
S01004105,280,Inverclyde,3444,11
S01004106,280,Inverclyde,3564,10
S01004107,280,Inverclyde,4800,6
S01004108,280,Inverclyde,4017,9
S01004109,280,Inverclyde,5433,4
S01004110,280,Inverclyde,3883,9
S01004111,280,Inverclyde,4593,7
S01004112,280,Inverclyde,3343,11
S01004113,280,Inverclyde,3832,9
S01004114,280,Inverclyde,1944,18
S01004115,280,Inverclyde,3583,10
S01004116,280,Inverclyde,4989,6
S01004117,280,Inverclyde,3993,9
S01004118,280,Inverclyde,1257,22
S01004119,280,Inverclyde,3176,12
S01004120,280,Inverclyde,5544,4
S01004121,290,Midlothian,4243,8
S01004122,290,Midlothian,5416,4
S01004123,290,Midlothian,4164,8
S01004124,290,Midlothian,5376,4
S01004125,290,Midlothian,4312,8
S01004126,290,Midlothian,2228,16
S01004127,290,Midlothian,5672,4
S01004128,290,Midlothian,6109,3
S01004129,290,Midlothian,4567,7
S01004130,290,Midlothian,4043,8
S01004131,290,Midlothian,1103,24
S01004132,290,Midlothian,2150,17
S01004133,290,Midlothian,2400,15
S01004134,290,Midlothian,6397,2
S01004135,290,Midlothian,1187,23
S01004136,290,Midlothian,2917,13
S01004137,290,Midlothian,5508,4
S01004138,290,Midlothian,1162,23
S01004139,290,Midlothian,3161,12
S01004140,290,Midlothian,3225,11
S01004141,290,Midlothian,3207,12
S01004142,290,Midlothian,4038,8
S01004143,290,Midlothian,3067,12
S01004144,290,Midlothian,3479,11
S01004145,290,Midlothian,3861,9
S01004146,290,Midlothian,3812,9
S01004147,290,Midlothian,2084,17
S01004148,290,Midlothian,6394,2
S01004149,290,Midlothian,839,26
S01004150,290,Midlothian,6315,2
S01004151,290,Midlothian,4653,6
S01004152,290,Midlothian,1102,24
S01004153,290,Midlothian,2863,13
S01004154,290,Midlothian,3942,9
S01004155,290,Midlothian,1547,20
S01004156,290,Midlothian,1175,23
S01004157,290,Midlothian,6372,2
S01004158,290,Midlothian,4590,7
S01004159,290,Midlothian,1542,20
S01004160,290,Midlothian,3531,10
S01004161,290,Midlothian,4149,8
S01004162,290,Midlothian,5526,4
S01004163,290,Midlothian,2043,17
S01004164,290,Midlothian,2981,13
S01004165,290,Midlothian,5155,5
S01004166,290,Midlothian,2857,13
S01004167,290,Midlothian,2193,16
S01004168,290,Midlothian,2082,17
S01004169,290,Midlothian,1571,20
S01004170,290,Midlothian,2260,16
S01004171,290,Midlothian,4974,6
S01004172,290,Midlothian,1672,19
S01004173,290,Midlothian,3502,10
S01004174,290,Midlothian,3665,10
S01004175,290,Midlothian,1904,18
S01004176,290,Midlothian,4741,6
S01004177,290,Midlothian,2476,15
S01004178,290,Midlothian,2662,14
S01004179,290,Midlothian,3887,9
S01004180,290,Midlothian,5911,3
S01004181,290,Midlothian,3167,12
S01004182,290,Midlothian,608,29
S01004183,290,Midlothian,3227,11
S01004184,290,Midlothian,2007,17
S01004185,290,Midlothian,1713,19
S01004186,290,Midlothian,881,26
S01004187,290,Midlothian,2459,15
S01004188,290,Midlothian,969,25
S01004189,290,Midlothian,6425,1
S01004190,290,Midlothian,2534,15
S01004191,290,Midlothian,2671,14
S01004192,290,Midlothian,1126,23
S01004193,290,Midlothian,3391,11
S01004194,290,Midlothian,1745,19
S01004195,290,Midlothian,3141,12
S01004196,290,Midlothian,1180,23
S01004197,290,Midlothian,1670,19
S01004198,290,Midlothian,3341,11
S01004199,290,Midlothian,3431,11
S01004200,290,Midlothian,5762,4
S01004201,290,Midlothian,3674,10
S01004202,290,Midlothian,4703,6
S01004203,290,Midlothian,3239,11
S01004204,290,Midlothian,4857,6
S01004205,290,Midlothian,1667,19
S01004206,290,Midlothian,4759,6
S01004207,290,Midlothian,2237,16
S01004208,290,Midlothian,4639,7
S01004209,290,Midlothian,5643,4
S01004210,290,Midlothian,3213,12
S01004211,290,Midlothian,6160,2
S01004212,290,Midlothian,4620,7
S01004213,290,Midlothian,2893,13
S01004214,290,Midlothian,6390,2
S01004215,290,Midlothian,5633,4
S01004216,290,Midlothian,3683,10
S01004217,290,Midlothian,2232,16
S01004218,290,Midlothian,2953,13
S01004219,290,Midlothian,2081,17
S01004220,290,Midlothian,3669,10
S01004221,290,Midlothian,2474,15
S01004222,290,Midlothian,1409,21
S01004223,290,Midlothian,732,27
S01004224,290,Midlothian,2117,17
S01004225,290,Midlothian,707,28
S01004226,290,Midlothian,1888,18
S01004227,290,Midlothian,3638,10
S01004228,290,Midlothian,4013,9
S01004229,290,Midlothian,2622,14
S01004230,290,Midlothian,2730,14
S01004231,290,Midlothian,2826,13
S01004232,290,Midlothian,5062,5
S01004233,300,Moray,2865,13
S01004234,300,Moray,4830,6
S01004235,300,Moray,4252,8
S01004236,300,Moray,3460,11
S01004237,300,Moray,4352,7
S01004238,300,Moray,4186,8
S01004239,300,Moray,4735,6
S01004240,300,Moray,5666,4
S01004241,300,Moray,5410,4
S01004242,300,Moray,4234,8
S01004243,300,Moray,3794,9
S01004244,300,Moray,3284,11
S01004245,300,Moray,4420,7
S01004246,300,Moray,5347,5
S01004247,300,Moray,2777,14
S01004248,300,Moray,3097,12
S01004249,300,Moray,4008,9
S01004250,300,Moray,3615,10
S01004251,300,Moray,3760,9
S01004252,300,Moray,4413,7
S01004253,300,Moray,4089,8
S01004254,300,Moray,4788,6
S01004255,300,Moray,3362,11
S01004256,300,Moray,3302,11
S01004257,300,Moray,5866,3
S01004258,300,Moray,4497,7
S01004259,300,Moray,3527,10
S01004260,300,Moray,5483,4
S01004261,300,Moray,2216,16
S01004262,300,Moray,4101,8
S01004263,300,Moray,1444,21
S01004264,300,Moray,2996,13
S01004265,300,Moray,3280,11
S01004266,300,Moray,1569,20
S01004267,300,Moray,5666,4
S01004268,300,Moray,2544,15
S01004269,300,Moray,4302,8
S01004270,300,Moray,1486,21
S01004271,300,Moray,1419,21
S01004272,300,Moray,5834,3
S01004273,300,Moray,5638,4
S01004274,300,Moray,4284,8
S01004275,300,Moray,3962,9
S01004276,300,Moray,2143,17
S01004277,300,Moray,5586,4
S01004278,300,Moray,4104,8
S01004279,300,Moray,1399,21
S01004280,300,Moray,3530,10
S01004281,300,Moray,3279,11
S01004282,300,Moray,1359,22
S01004283,300,Moray,2858,13
S01004284,300,Moray,2886,13
S01004285,300,Moray,5088,5
S01004286,300,Moray,4359,7
S01004287,300,Moray,4698,6
S01004288,300,Moray,4649,6
S01004289,300,Moray,4074,8
S01004290,300,Moray,5118,5
S01004291,300,Moray,4758,6
S01004292,300,Moray,2832,13
S01004293,300,Moray,4683,6
S01004294,300,Moray,4958,6
S01004295,300,Moray,3174,12
S01004296,300,Moray,4894,6
S01004297,300,Moray,3087,12
S01004298,300,Moray,4804,6
S01004299,300,Moray,2580,14
S01004300,300,Moray,1498,21
S01004301,300,Moray,5199,5
S01004302,300,Moray,5853,3
S01004303,300,Moray,1447,21
S01004304,300,Moray,2028,17
S01004305,300,Moray,4028,9
S01004306,300,Moray,2831,13
S01004307,300,Moray,5407,4
S01004308,300,Moray,3359,11
S01004309,300,Moray,5841,3
S01004310,300,Moray,3620,10
S01004311,300,Moray,3060,12
S01004312,300,Moray,3844,9
S01004313,300,Moray,4718,6
S01004314,300,Moray,3358,11
S01004315,300,Moray,3905,9
S01004316,300,Moray,4920,6
S01004317,300,Moray,4247,8
S01004318,300,Moray,1757,19
S01004319,300,Moray,5006,5
S01004320,300,Moray,2892,13
S01004321,300,Moray,1410,21
S01004322,300,Moray,2946,13
S01004323,300,Moray,1789,19
S01004324,300,Moray,1673,19
S01004325,300,Moray,3623,10
S01004326,300,Moray,4287,8
S01004327,300,Moray,4526,7
S01004328,300,Moray,3649,10
S01004329,300,Moray,3766,9
S01004330,300,Moray,3931,9
S01004331,300,Moray,3658,10
S01004332,300,Moray,4556,7
S01004333,300,Moray,3440,11
S01004334,300,Moray,6439,1
S01004335,300,Moray,2607,14
S01004336,300,Moray,4180,8
S01004337,300,Moray,3496,10
S01004338,300,Moray,3945,9
S01004339,300,Moray,4972,6
S01004340,300,Moray,3077,12
S01004341,300,Moray,2564,15
S01004342,300,Moray,5413,4
S01004343,300,Moray,3405,11
S01004344,300,Moray,3613,10
S01004345,300,Moray,3600,10
S01004346,300,Moray,2504,15
S01004347,300,Moray,5345,5
S01004348,300,Moray,4880,6
S01004349,310,North Ayrshire,4062,8
S01004350,310,North Ayrshire,4198,8
S01004351,310,North Ayrshire,3185,12
S01004352,310,North Ayrshire,5378,4
S01004353,310,North Ayrshire,4908,6
S01004354,310,North Ayrshire,3349,11
S01004355,310,North Ayrshire,2554,15
S01004356,310,North Ayrshire,1998,17
S01004357,310,North Ayrshire,6079,3
S01004358,310,North Ayrshire,5743,4
S01004359,310,North Ayrshire,1712,19
S01004360,310,North Ayrshire,1513,20
S01004361,310,North Ayrshire,3495,10
S01004362,310,North Ayrshire,494,30
S01004363,310,North Ayrshire,47,43
S01004364,310,North Ayrshire,715,27
S01004365,310,North Ayrshire,907,25
S01004366,310,North Ayrshire,1747,19
S01004367,310,North Ayrshire,1249,22
S01004368,310,North Ayrshire,190,36
S01004369,310,North Ayrshire,1443,21
S01004370,310,North Ayrshire,4252,8
S01004371,310,North Ayrshire,941,25
S01004372,310,North Ayrshire,5047,5
S01004373,310,North Ayrshire,379,32
S01004374,310,North Ayrshire,1081,24
S01004375,310,North Ayrshire,1199,23
S01004376,310,North Ayrshire,901,26
S01004377,310,North Ayrshire,816,26
S01004378,310,North Ayrshire,1883,18
S01004379,310,North Ayrshire,1032,24
S01004380,310,North Ayrshire,404,31
S01004381,310,North Ayrshire,1579,20
S01004382,310,North Ayrshire,1154,23
S01004383,310,North Ayrshire,2332,16
S01004384,310,North Ayrshire,1222,23
S01004385,310,North Ayrshire,2183,16
S01004386,310,North Ayrshire,3206,12
S01004387,310,North Ayrshire,1427,21
S01004388,310,North Ayrshire,198,36
S01004389,310,North Ayrshire,3029,12
S01004390,310,North Ayrshire,867,26
S01004391,310,North Ayrshire,4468,7
S01004392,310,North Ayrshire,1700,19
S01004393,310,North Ayrshire,878,26
S01004394,310,North Ayrshire,242,35
S01004395,310,North Ayrshire,543,30
S01004396,310,North Ayrshire,1497,21
S01004397,310,North Ayrshire,5075,5
S01004398,310,North Ayrshire,2301,16
S01004399,310,North Ayrshire,326,33
S01004400,310,North Ayrshire,1767,19
S01004401,310,North Ayrshire,4833,6
S01004402,310,North Ayrshire,946,25
S01004403,310,North Ayrshire,2073,17
S01004404,310,North Ayrshire,4922,6
S01004405,310,North Ayrshire,2802,13
S01004406,310,North Ayrshire,144,38
S01004407,310,North Ayrshire,452,31
S01004408,310,North Ayrshire,4697,6
S01004409,310,North Ayrshire,4713,6
S01004410,310,North Ayrshire,727,27
S01004411,310,North Ayrshire,908,25
S01004412,310,North Ayrshire,1287,22
S01004413,310,North Ayrshire,197,36
S01004414,310,North Ayrshire,155,37
S01004415,310,North Ayrshire,754,27
S01004416,310,North Ayrshire,1260,22
S01004417,310,North Ayrshire,62,42
S01004418,310,North Ayrshire,1405,21
S01004419,310,North Ayrshire,1875,18
S01004420,310,North Ayrshire,4152,8
S01004421,310,North Ayrshire,24,47
S01004422,310,North Ayrshire,661,28
S01004423,310,North Ayrshire,1742,19
S01004424,310,North Ayrshire,187,36
S01004425,310,North Ayrshire,3893,9
S01004426,310,North Ayrshire,3234,11
S01004427,310,North Ayrshire,613,29
S01004428,310,North Ayrshire,541,30
S01004429,310,North Ayrshire,464,31
S01004430,310,North Ayrshire,1784,19
S01004431,310,North Ayrshire,114,39
S01004432,310,North Ayrshire,1309,22
S01004433,310,North Ayrshire,1415,21
S01004434,310,North Ayrshire,1156,23
S01004435,310,North Ayrshire,2255,16
S01004436,310,North Ayrshire,1347,22
S01004437,310,North Ayrshire,344,32
S01004438,310,North Ayrshire,1202,23
S01004439,310,North Ayrshire,647,28
S01004440,310,North Ayrshire,1092,24
S01004441,310,North Ayrshire,5306,5
S01004442,310,North Ayrshire,823,26
S01004443,310,North Ayrshire,392,32
S01004444,310,North Ayrshire,757,27
S01004445,310,North Ayrshire,1596,20
S01004446,310,North Ayrshire,1151,23
S01004447,310,North Ayrshire,677,28
S01004448,310,North Ayrshire,4412,7
S01004449,310,North Ayrshire,696,28
S01004450,310,North Ayrshire,310,33
S01004451,310,North Ayrshire,508,30
S01004452,310,North Ayrshire,3755,9
S01004453,310,North Ayrshire,5481,4
S01004454,310,North Ayrshire,1195,23
S01004455,310,North Ayrshire,4860,6
S01004456,310,North Ayrshire,4689,6
S01004457,310,North Ayrshire,1256,22
S01004458,310,North Ayrshire,721,27
S01004459,310,North Ayrshire,2425,15
S01004460,310,North Ayrshire,5728,4
S01004461,310,North Ayrshire,3486,10
S01004462,310,North Ayrshire,5125,5
S01004463,310,North Ayrshire,3434,11
S01004464,310,North Ayrshire,1276,22
S01004465,310,North Ayrshire,5038,5
S01004466,310,North Ayrshire,3873,9
S01004467,310,North Ayrshire,321,33
S01004468,310,North Ayrshire,4299,8
S01004469,310,North Ayrshire,462,31
S01004470,310,North Ayrshire,5280,5
S01004471,310,North Ayrshire,4558,7
S01004472,310,North Ayrshire,5723,4
S01004473,310,North Ayrshire,6192,2
S01004474,310,North Ayrshire,1193,23
S01004475,310,North Ayrshire,5346,5
S01004476,310,North Ayrshire,3147,12
S01004477,310,North Ayrshire,3623,10
S01004478,310,North Ayrshire,1203,23
S01004479,310,North Ayrshire,3784,9
S01004480,310,North Ayrshire,585,29
S01004481,310,North Ayrshire,1433,21
S01004482,310,North Ayrshire,662,28
S01004483,310,North Ayrshire,714,27
S01004484,310,North Ayrshire,3722,10
S01004485,310,North Ayrshire,4612,7
S01004486,310,North Ayrshire,4263,8
S01004487,310,North Ayrshire,1835,18
S01004488,310,North Ayrshire,1844,18
S01004489,310,North Ayrshire,4919,6
S01004490,310,North Ayrshire,4905,6
S01004491,310,North Ayrshire,506,30
S01004492,310,North Ayrshire,1056,24
S01004493,310,North Ayrshire,3181,12
S01004494,310,North Ayrshire,515,30
S01004495,310,North Ayrshire,637,28
S01004496,310,North Ayrshire,2679,14
S01004497,310,North Ayrshire,445,31
S01004498,310,North Ayrshire,2381,15
S01004499,310,North Ayrshire,2201,16
S01004500,310,North Ayrshire,5938,3
S01004501,310,North Ayrshire,1041,24
S01004502,310,North Ayrshire,3159,12
S01004503,310,North Ayrshire,1951,18
S01004504,310,North Ayrshire,964,25
S01004505,310,North Ayrshire,1408,21
S01004506,310,North Ayrshire,2166,16
S01004507,310,North Ayrshire,3126,12
S01004508,310,North Ayrshire,3592,10
S01004509,310,North Ayrshire,5249,5
S01004510,310,North Ayrshire,4592,7
S01004511,310,North Ayrshire,4538,7
S01004512,310,North Ayrshire,5599,4
S01004513,310,North Ayrshire,2967,13
S01004514,310,North Ayrshire,4511,7
S01004515,310,North Ayrshire,1695,19
S01004516,310,North Ayrshire,2939,13
S01004517,310,North Ayrshire,1353,22
S01004518,310,North Ayrshire,3464,11
S01004519,310,North Ayrshire,1829,18
S01004520,310,North Ayrshire,3573,10
S01004521,310,North Ayrshire,5814,3
S01004522,310,North Ayrshire,5680,4
S01004523,310,North Ayrshire,6104,3
S01004524,310,North Ayrshire,5957,3
S01004525,310,North Ayrshire,5335,5
S01004526,310,North Ayrshire,5783,3
S01004527,310,North Ayrshire,2253,16
S01004528,320,North Lanarkshire,1627,20
S01004529,320,North Lanarkshire,3068,12
S01004530,320,North Lanarkshire,5252,5
S01004531,320,North Lanarkshire,3447,11
S01004532,320,North Lanarkshire,210,36
S01004533,320,North Lanarkshire,20,47
S01004534,320,North Lanarkshire,1631,20
S01004535,320,North Lanarkshire,2899,13
S01004536,320,North Lanarkshire,732,27
S01004537,320,North Lanarkshire,990,25
S01004538,320,North Lanarkshire,1699,19
S01004539,320,North Lanarkshire,983,25
S01004540,320,North Lanarkshire,2217,16
S01004541,320,North Lanarkshire,1762,19
S01004542,320,North Lanarkshire,5305,5
S01004543,320,North Lanarkshire,1860,18
S01004544,320,North Lanarkshire,2180,16
S01004545,320,North Lanarkshire,1271,22
S01004546,320,North Lanarkshire,547,30
S01004547,320,North Lanarkshire,1014,25
S01004548,320,North Lanarkshire,915,25
